Date,Open,High,Low,Close,Adj Close,Volume
2019-09-06,298.170013,298.760010,297.420013,298.049988,293.502533,49584300
2019-09-09,299.140015,299.239990,297.160004,298.200012,293.650299,51260300
2019-09-10,297.359985,298.200012,295.970001,298.130005,293.581360,57947100
2019-09-11,298.470001,300.339996,297.750000,300.250000,295.669006,68821100
2019-09-12,301.250000,302.459991,300.410004,301.290009,296.693115,72908700
2019-09-13,301.779999,302.170013,300.679993,301.089996,296.496185,62104800
2019-09-16,299.839996,301.140015,299.450012,300.160004,295.580383,58191200
2019-09-17,299.940002,301.019989,299.750000,300.920013,296.328766,41475500
2019-09-18,300.489990,301.220001,298.239990,301.100006,296.506042,73375800
2019-09-19,301.529999,302.630005,300.709991,301.079987,296.486328,76560500
2019-09-20,300.359985,300.670013,297.410004,298.279999,295.085480,89565000
2019-09-23,297.549988,299.000000,297.269989,298.209991,295.016235,43476800
2019-09-24,299.410004,299.839996,294.809998,295.869995,292.701294,94869400
2019-09-25,295.959991,298.109985,294.329987,297.619995,294.432556,71854000
2019-09-26,297.630005,297.859985,295.450012,297.000000,293.819183,56179700
2019-09-27,297.829987,297.950012,293.690002,295.399994,292.236328,84746600
2019-09-30,295.970001,297.549988,295.920013,296.769989,293.591644,51662400
2019-10-01,297.739990,298.459991,293.000000,293.239990,290.099457,88242400
2019-10-02,291.500000,291.510010,286.640015,288.059998,284.974945,122539500
2019-10-03,287.809998,290.450012,284.820007,290.420013,287.309692,85278800
2019-10-04,291.140015,294.630005,291.079987,294.350006,291.197601,65091200
2019-10-07,293.470001,295.260010,292.769989,293.079987,289.941162,59610500
2019-10-08,291.040009,291.850006,288.489990,288.529999,285.439911,95708100
2019-10-09,290.750000,292.299988,290.059998,291.269989,288.150574,62359400
2019-10-31,304.130005,304.130005,301.730011,303.329987,300.081421,69053800
2019-11-01,304.920013,306.190002,304.739990,306.140015,302.861328,71141500
2019-11-04,307.850006,308.000000,306.959991,307.369995,304.078156,60606900
2019-11-05,307.589996,307.920013,306.709991,307.029999,303.741791,42933200
2019-11-06,307.029999,307.399994,306.059998,307.100006,303.811035,46487100
2019-11-07,308.570007,309.649994,307.660004,308.179993,304.879456,54272300
2019-11-08,307.799988,309.000000,307.029999,308.940002,305.631317,49032100
2019-11-11,307.420013,308.540009,307.269989,308.350006,305.047638,35797300
2019-11-12,308.750000,309.989990,308.149994,309.000000,305.690674,46484600
2019-11-13,307.910004,309.540009,307.660004,309.100006,305.789612,53917700
2019-11-14,308.790009,309.640015,308.089996,309.549988,306.234772,51219900
2019-11-15,311.019989,311.839996,310.260010,311.790009,308.450806,62023600
2019-11-18,311.529999,312.279999,311.029999,312.019989,308.678314,49228000
2019-11-19,312.679993,312.690002,311.220001,311.929993,308.589294,67804700
2019-11-20,311.279999,311.850006,309.059998,310.769989,307.441711,79406200
2019-11-21,310.890015,311.010010,309.390015,310.269989,306.947052,54664700
2019-11-22,311.089996,311.239990,309.850006,310.959991,307.629669,44850200
2019-11-25,311.980011,313.369995,311.980011,313.369995,310.013855,48647200
2019-11-26,313.410004,314.279999,313.059998,314.079987,310.716248,37569000
2019-11-27,314.609985,315.480011,314.369995,315.480011,312.101288,44444600
2019-12-26,321.649994,322.950012,321.640015,322.940002,321.052124,30911200
2019-12-27,323.739990,323.799988,322.279999,322.859985,320.972565,42528800
2019-12-30,322.950012,323.100006,320.549988,321.079987,319.202972,49729100
2019-12-31,320.529999,322.130005,320.149994,321.859985,319.978424,57077300
2020-01-02,323.540009,324.890015,322.529999,324.869995,322.970825,59151200
2020-01-03,321.160004,323.640015,321.100006,322.410004,320.525238,77709700
2020-01-06,320.489990,323.730011,320.359985,323.640015,321.748047,55653900
2020-01-07,323.019989,323.540009,322.239990,322.730011,320.843353,40496400
2020-01-08,322.940002,325.779999,322.670013,324.450012,322.553314,68296000
2020-01-09,326.160004,326.730011,325.519989,326.649994,324.740417,48473300
2020-01-10,327.290009,327.459991,325.200012,325.709991,323.805908,53029300
2020-01-31,327.000000,327.170013,320.730011,321.730011,319.849213,113845600
2020-02-03,323.350006,326.160004,323.220001,324.119995,322.225220,69242300
2020-02-04,328.070007,330.010010,327.720001,329.059998,327.136353,62573200
2020-02-05,332.269989,333.089996,330.670013,332.859985,330.914124,65951100
2020-02-06,333.910004,334.190002,332.799988,333.980011,332.027588,50359700
2020-02-07,332.820007,333.989990,331.600006,332.200012,330.257996,64139400
2020-02-10,331.230011,334.750000,331.190002,334.679993,332.723480,42070000
2020-02-11,336.160004,337.019989,334.679993,335.260010,333.300110,54864500
2020-02-12,336.829987,337.649994,336.429993,337.420013,335.447479,43992700
2020-02-13,335.859985,338.119995,335.559998,337.059998,335.089569,54501900
2020-02-14,337.510010,337.730011,336.200012,337.600006,335.626434,64582200
2020-02-18,336.510010,337.670013,335.209991,336.730011,334.761505,57226200
2020-03-18,236.250000,248.369995,228.020004,240.000000,238.596985,327597100
2020-03-19,239.250000,247.380005,232.220001,240.509995,239.103989,289322000
2020-03-20,242.529999,244.470001,228.500000,228.800003,228.800003,347158800
2020-03-23,228.190002,229.679993,218.259995,222.949997,222.949997,326025200
2020-03-24,234.419998,244.100006,233.800003,243.149994,243.149994,235494500
2020-03-25,244.869995,256.350006,239.750000,246.789993,246.789993,299430300
2020-03-26,249.520004,262.799988,249.050003,261.200012,261.200012,257632800
2020-03-27,253.270004,260.809998,251.050003,253.419998,253.419998,224341200
2020-03-30,255.699997,262.429993,253.529999,261.649994,261.649994,171369500
2020-03-31,260.559998,263.329987,256.220001,257.750000,257.750000,194881100
2020-04-01,247.979996,257.660004,243.899994,246.149994,246.149994,189554600
2020-04-02,245.190002,252.679993,244.589996,251.830002,251.830002,177660400
2020-04-03,250.759995,253.320007,245.220001,248.190002,248.190002,135561200
2020-04-06,257.839996,267.000000,248.169998,264.859985,264.859985,188061200
2020-04-07,274.209991,275.029999,264.890015,265.130005,265.130005,201427200
2020-04-08,267.959991,276.000000,265.250000,274.029999,274.029999,153774500
2020-04-09,277.579987,281.200012,275.470001,278.200012,278.200012,190282700
2020-04-13,277.140015,277.510010,271.410004,275.660004,275.660004,114839100
2020-04-14,280.980011,284.899994,275.510010,283.790009,283.790009,134143400
2020-04-15,277.570007,283.940002,275.459991,277.760010,277.760010,121775000
2020-04-16,279.149994,280.029999,275.760010,279.100006,279.100006,131798300
2020-04-17,285.380005,287.299988,282.399994,286.640015,286.640015,146684800
2020-04-20,282.609985,286.790009,281.350006,281.589996,281.589996,99485400
2020-04-21,276.730011,278.040009,272.019989,273.040009,273.040009,121128509
